UID	ACCESSION	VERSION	ORGANISM	SEQ_LEN	CREATE_DATE	AUTHORS	TITLE	REFERENCE	NOTE	TAXONOMY
70956044	DQ112855	2	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
71980046	DQ156213	1	Homo sapiens	16569	2005-08-14	Montiel-Sosa,F.,Ruiz-Pesini,E.,Enriquez,J.A.,Marcuello,A.,Diez-Sanchez,C.,Montoya,J.,Wallace,D.C.,Lopez-Perez,M.J	Differences of sperm motility in mitochondrial DNA haplogroup U sublineages	Unpublished		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956046	DQ112856	2	Homo sapiens	15582	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956048	DQ112857	2	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956050	DQ112858	2	Homo sapiens	15586	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956052	DQ112859	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956054	DQ112860	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
57904150	AY882408	1	Homo sapiens	16570	2005-04-15	Achilli,A.,Rengo,C.,Battaglia,V.,Pala,M.,Olivieri,A.,Fornarino,S.,Magri,C.,Scozzari,R.,Babudri,N.,Santachiara-Benerecetti,A.S.,Bandelt,H.J.,Semino,O.,Torroni,A	Saami and Berbers--an unexpected mitochondrial DNA link	Am. J. Hum. Genet. 76 (5), 883-886 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956056	DQ112861	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956058	DQ112862	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
71980060	DQ156214	1	Homo sapiens	16570	2005-08-14	Montiel-Sosa,F.,Ruiz-Pesini,E.,Enriquez,J.A.,Marcuello,A.,Diez-Sanchez,C.,Montoya,J.,Wallace,D.C.,Lopez-Perez,M.J	Differences of sperm motility in mitochondrial DNA haplogroup U sublineages	Unpublished		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956060	DQ112863	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956062	DQ112864	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956064	DQ112865	2	Homo sapiens	15574	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956066	DQ112866	2	Homo sapiens	15588	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956068	DQ112867	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
57904164	AY882409	1	Homo sapiens	16569	2005-04-15	Achilli,A.,Rengo,C.,Battaglia,V.,Pala,M.,Olivieri,A.,Fornarino,S.,Magri,C.,Scozzari,R.,Babudri,N.,Santachiara-Benerecetti,A.S.,Bandelt,H.J.,Semino,O.,Torroni,A	Saami and Berbers--an unexpected mitochondrial DNA link	Am. J. Hum. Genet. 76 (5), 883-886 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956070	DQ112868	2	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956072	DQ112869	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956074	DQ112870	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956076	DQ112871	2	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956078	DQ112872	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956080	DQ112873	3	Homo sapiens	15590	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956082	DQ112874	2	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
57904178	AY882410	1	Homo sapiens	16569	2005-04-15	Achilli,A.,Rengo,C.,Battaglia,V.,Pala,M.,Olivieri,A.,Fornarino,S.,Magri,C.,Scozzari,R.,Babudri,N.,Santachiara-Benerecetti,A.S.,Bandelt,H.J.,Semino,O.,Torroni,A	Saami and Berbers--an unexpected mitochondrial DNA link	Am. J. Hum. Genet. 76 (5), 883-886 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956084	DQ112875	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956086	DQ112876	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956088	DQ112877	2	Homo sapiens	15574	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956090	DQ112878	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
66356283	AY950286	1	Homo sapiens	16557	2005-05-20	Thangaraj,K.,Chaubey,G.,Kivisild,T.,Reddy,A.G.,Singh,V.K.,Rasalkar,A.A.,Singh,L	Reconstructing the origin of Andaman Islanders	Science 308 (5724), 996 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956092	DQ112879	3	Homo sapiens	15588	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
66356285	AY950288	1	Homo sapiens	16557	2005-05-20	Thangaraj,K.,Chaubey,G.,Kivisild,T.,Reddy,A.G.,Singh,V.K.,Rasalkar,A.A.,Singh,L	Reconstructing the origin of Andaman Islanders	Science 308 (5724), 996 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956094	DQ112880	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
66356286	AY950290	1	Homo sapiens	16557	2005-05-20	Thangaraj,K.,Chaubey,G.,Kivisild,T.,Reddy,A.G.,Singh,V.K.,Rasalkar,A.A.,Singh,L	Reconstructing the origin of Andaman Islanders	Science 308 (5724), 996 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956096	DQ112881	2	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
66356284	AY950287	1	Homo sapiens	16557	2005-05-20	Thangaraj,K.,Chaubey,G.,Kivisild,T.,Reddy,A.G.,Singh,V.K.,Rasalkar,A.A.,Singh,L	Reconstructing the origin of Andaman Islanders	Science 308 (5724), 996 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
57904122	AY882406	1	Homo sapiens	16570	2005-04-15	Achilli,A.,Rengo,C.,Battaglia,V.,Pala,M.,Olivieri,A.,Fornarino,S.,Magri,C.,Scozzari,R.,Babudri,N.,Santachiara-Benerecetti,A.S.,Bandelt,H.J.,Semino,O.,Torroni,A	Saami and Berbers--an unexpected mitochondrial DNA link	Am. J. Hum. Genet. 76 (5), 883-886 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956098	DQ112882	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
57904192	AY882411	1	Homo sapiens	16569	2005-04-15	Achilli,A.,Rengo,C.,Battaglia,V.,Pala,M.,Olivieri,A.,Fornarino,S.,Magri,C.,Scozzari,R.,Babudri,N.,Santachiara-Benerecetti,A.S.,Bandelt,H.J.,Semino,O.,Torroni,A	Saami and Berbers--an unexpected mitochondrial DNA link	Am. J. Hum. Genet. 76 (5), 883-886 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956100	DQ112883	3	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956102	DQ112884	2	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956104	DQ112885	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956106	DQ112886	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956108	DQ112887	2	Homo sapiens	15585	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956110	DQ112888	3	Homo sapiens	15583	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
57904206	AY882412	1	Homo sapiens	16571	2005-04-15	Achilli,A.,Rengo,C.,Battaglia,V.,Pala,M.,Olivieri,A.,Fornarino,S.,Magri,C.,Scozzari,R.,Babudri,N.,Santachiara-Benerecetti,A.S.,Bandelt,H.J.,Semino,O.,Torroni,A	Saami and Berbers--an unexpected mitochondrial DNA link	Am. J. Hum. Genet. 76 (5), 883-886 (2005)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
70956112	DQ112889	2	Homo sapiens	15576	2005-07-11	Kivisild,T.,Shen,P.,Wall,D.P.,Do,B.,Sung,R.,Davis,K.,Passarino,G.,Underhill,P.A.,Scharfe,C.,Torroni,A.,Scozzari,R.,Modiano,D.,Coppa,A.,de Knijff,P.,Feldman,M.,Cavalli-Sforza,L.L.,Oefner,P.J	The role of selection in the evolution of human mitochondrial genomes	Genetics 172 (1), 373-387 (2006)		Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
